,X,y,w,ids
280,betamethasone-acetate(dexamethasone-acetate),1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(C(COC(C)=O)=O)OC(C(C)C)=O
281,betamethasone-dipropionate(dexamethasone-dipropionate),1,1.0,[C@H]34[C@H]2[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@@H](O)C[C@@]3([C@](C(COC(C)=O)=O)(O)[C@H](C4)C)C)F
282,betamethasone-valerate,1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(C(COC(CC)=O)=O)OC(CC)=O
283,clobetasol,1,1.0,[C@@]23(F)C(C1C([C@](O)(C(C1)C)C(=O)CCl)(CC2O)C)CCC4=CC(=O)C=CC34C
284,clobetasol-propionate,1,1.0,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(CC)=O)C(CCl)=O
285,cormethasoneacetate(cormetasone-acetate),1,1.0,CC4CC3C2CC(F)(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O
286,diflorasone-diacetate,1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@@H]4C)C)(C(COC(C)=O)=O)OC(C)=O
287,difluprednate,1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CCC)=O
288,dimesone,1,1.0,[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(C)[C@@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)F
289,doxibetasol,1,1.0,[C@H]34[C@H]2[C@@](F)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@H](C4)C)C(=O)C)C
290,flumethasone(flumetasoneanddiflorasone),1,1.0,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@]4(C(CO)=O)O)C)O)F
291,flumethasone21pivalate(flumetasone-pivalate),1,1.0,[C@]12(F)[C@H](CC4([C@H](C1C[C@@H](C3=CC(=O)C=CC23C)F)C[C@H]([C@]4(O)C(=O)COC(=O)C(C)(C)C)C)C)O
292,fluocinolone,1,1.0,[C@H]2(C1=CC(=O)C=C[C@@]1([C@@]4([C@@H](C2)[C@@H]3C[C@@H](O)[C@]([C@@]3(C)C[C@@H]4O)(O)C(=O)CO)F)C)F
293,fluocortin-butyl,1,1.0,[C@H]24[C@H]1[C@@]([C@@H](C(C(OCCCC)=O)=O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C
294,fluocortolone,1,1.0,[C@H]24[C@H]1[C@@]([C@@H](C(CO)=O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C
295,fluorometholone,1,1.0,[C@]23([C@H]([C@H]1[C@]([C@](C(C)=O)(O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)C=C[C@]34C)F
296,fluperolone(fluperolone-acetate),1,1.0,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C([C@@H](OC(C)=O)C)=O)O)C)O)F
297,fluprednisolone,1,1.0,[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)F)C)O)C
298,fluprednisolone-valerate,1,1.0,[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)C=C1)C(F)C2)C)C(O)C3)CC4)C)C(=O)CO
299,halometasone,1,1.0,[C@H]23[C@@]([C@@]1(C(=CC(C(=C1)Cl)=O)[C@H](C2)F)C)([C@H](C[C@]4(C3C[C@H]([C@@]4(C(CO)=O)O)C)C)O)F
300,icometasone-enbutate,1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(Cl)[C@H](C3)O)C[C@H]4C)C)(C(COC(C)=O)=O)OC(CCC)=O
301,methylprednisolone,1,1.0,[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)C)C)O)C
302,methylprednisolone-aceponate,1,1.0,[C@H]24[C@H]1[C@@]([C@](C(COC(C)=O)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)C)C)O)C
303,methylprednisolone-acetate,1,1.0,[C@H]24[C@H]1[C@@]([C@](C(COC(CCC(O)=O)=O)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)[C@H](C4)C)C)O)C
304,paramethasone,1,1.0,[C@]12(C(=CC(C=C1)=O)[C@H](C[C@H]3[C@H]4[C@](C[C@@H]([C@H]23)O)([C@](C(=O)CO)(O)[C@@H](C4)C)C)F)C
305,prednisolone-acetate,1,1.0,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(C)=O)=O)O)C
306,prednisolone-hemisuccinate,1,1.0,[C@]14([C@@](C(=O)COC(CCC(=O)[O-])=O)(CC[C@H]1[C@@H]3CCC2=CC(C=C[C@@]2([C@H]3[C@H](C4)O)C)=O)O)C.[Na+]
307,prednival,1,1.0,C(C)CCC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)CO
308,ticabesone(ticabesone-propionate),1,1.0,[C@]14([C@](OC(=O)CC)([C@@H](CC1C3[C@@](F)(C2(C(=CC(=O)C=C2)[C@@H](F)C3)C)[C@@H](O)C4)C)C(SC)=O)C
309,timobesone,1,1.0,CSC(=O)C3(O)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C
310,triamcinolone-diacetate,1,1.0,[C@]34([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]([C@@]4(C(COC(C)=O)=O)O)OC(C)=O)C
311,ulobetasol,1,1.0,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl
312,oxazepam,1,1.0,OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O
313,temazepam,1,1.0,CN1C(=O)C(O)N=C(c2ccccc2)c3cc(Cl)ccc13
314,Flunitrazepam,1,1.0,CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)[N+]([O-])=O
315,clonazepam,1,1.0,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1
316,diazepam,1,1.0,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13
317,flurazepam,1,1.0,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13
318,lorazepam,1,1.0,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O
319,nitrazepam,1,1.0,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1
320,nordazepam,1,1.0,Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1
321,camazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NC(OC(N(C)C)=O)C(N2C)=O)C3=CC=CC=C3
322,cinolazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCC#N)=O)C3=CC=CC=C3F
323,elfazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F
324,flutemazepam,1,1.0,CN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23
325,fosazepam,1,1.0,C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl
326,lormetazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2C)=O)C3=CC=CC=C3Cl
327,meclonazepam,1,1.0,[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C
328,motrazepam,1,1.0,C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2COC)=O)C3=CC=CC=C3
329,nimetazepam,1,1.0,C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3
330,pivoxazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)OC(C(C)(C)C)=O)C3=CC=CC=C3
331,proflazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F
332,delorazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NCC(N2)=O)C3=CC=CC=C3Cl
333,doxefazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCO)=O)C3=CC=CC=C3F
334,ethyl-chloride,1,1.0,C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)C(OCC)=O)C3=CC=CC=C3F
335,fludiazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F
336,halazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2CC(F)(F)F)C3=CC=CC=C3
337,pinazepam,1,1.0,C1=C(Cl)C=CC2=C1C(=NCC(N2CC#C)=O)C3=CC=CC=C3
338,Nor-1-chlorpromazine,1,1.0,ClC1=CC=C(C2=C1)SC3=C(N2CCCNC)C=CC=C3
339,Nor-2-chlorpromazine,1,1.0,ClC1=CC=C(SC(C=CC=C2)=C2N3CCCN)C3=C1
340,promazine,1,1.0,CN(C)CCCN1c2ccccc2Sc3ccccc13
341,promethazine-HCl,1,1.0,CC(CN1c2ccccc2Sc3ccccc13)N(C)C
342,propiomazine,1,1.0,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1
343,triflupromazine,1,1.0,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F
344,acepromazine,1,1.0,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(C)=O
345,Nor-1-chlorpromazine,1,1.0,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCNC
346,Nor-2-chlorpromazine,1,1.0,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN
347,chlorpromazine,1,1.0,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13
348,etymemazine,1,1.0,CCc1ccc2Sc3ccccc3N(CC(C)CN(C)C)c2c1
349,methopromazine,1,1.0,COc1ccc2Sc3ccccc3N(CCCN(C)C)c2c1
350,methotrimeprazine,1,1.0,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1
351,Desmonomethylpromazine,1,1.0,CNCCCN1c2ccccc2Sc3ccccc13
352,dacemazine,1,1.0,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)C(CN(C)C)=O
353,fluacizine,1,1.0,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN(CC)CC)=O
354,aceprometazine,1,1.0,C1=CC2=C(C=C1)SC3=C(N2CC(C)N(C)C)C=C(C=C3)C(=O)C
355,alimemazine,1,1.0,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN(C)C)C
356,aminopromazine,1,1.0,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN(C)C)N(C)C
357,cyamemazine,1,1.0,C1=C(C#N)C=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN(C)C)C
358,diethazine,1,1.0,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CCN(CC)CC
359,isothamine(profenamine),1,1.0,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC(N(CC)CC)C
360,levomepromazine,1,1.0,[C@H](CN1C3=C(SC2=C1C=CC=C2)C=CC(=C3)OC)(CN(C)C)C
361,methiomeprazine(levometiomeprazine),1,1.0,C1=C(SC)C=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN(C)C)C
362,promethazine,1,1.0,C1=CC=CC2=C1N(C3=C(S2)C=CC=C3)CC(C)N(C)C
363,trifluomeprazine,1,1.0,C1=CC=C2C(=C1)SC3=C(N2CC(C)CN(C)C)C=C(C=C3)C(F)(F)F
364,androsan,0,1.0,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
365,corticosterone,0,1.0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
366,Hydrocortisone,0,1.0,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
367,nandrolone,0,1.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O
368,norethindrone,0,1.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
369,progesterone,0,1.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
370,testosterone,0,1.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O
371,aldosterone,0,1.0,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@]4(C[C@H](O)[C@H]23)C=O
372,cortexolone(cortodoxonecortifen),1,1.0,C(O)C(=O)C4(O)C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)CC3)CC4)C
373,fludrocortisone,1,1.0,[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(CO)=O)O)C)O)F
374,fludrocortisone-acetate,1,1.0,[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F
375,hydrocortamate,1,1.0,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CN(CC)CC)=O)=O)O)C
376,hydrocortisone-aceponate,1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O
377,hydrocortisonecypionate(hydrocortisone-cipionate),1,1.0,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C3)CC[C@]4(O)C(=O)COC(=O)CCC(O)=O)C.O
378,hydrocortisone-hemisuccinate,1,1.0,[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO
379,medrysone,1,1.0,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)CC[C@]34C
380,resocortol,1,1.0,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
381,tixocortol,1,1.0,[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C[C@@]3([C@](C(CS)=O)(O)CC4)C
382,tixocortol-pivalate,1,1.0,[C@@H]23[C@H]([C@H]1[C@]([C@](C(CSC(C(C)(C)C)=O)=O)(O)CC1)(C)C[C@@H]2O)CCC4=CC(=O)CC[C@]34C
383,algestone,1,1.0,[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)CC[C@@]3([C@](O)([C@H](O)C4)C(=O)C)C
384,amebucort,1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)[C@H](C2)C)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CCC)=O
385,hydrocortisone-acetate,1,1.0,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(C)=O)=O)O)C
386,hydrocortisone-buteprate,1,1.0,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(CC)=O)=O)OC(CCC)=O
387,hydrocortisone-butyrate,1,1.0,[C@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(OC(CCC)=O)C(CO)=O
388,methadone,1,1.0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2
389,benactyzine,1,1.0,[H+].[Cl-].CCN(CC)CCOC(=O)C(O)(c1ccccc1)c2ccccc2
390,diphenhydramine,1,1.0,CN(C)CCOC(c1ccccc1)c2ccccc2
391,orphenadrine,1,1.0,CN(C)CCOC(c1ccccc1)c2ccccc2C
392,mecloxamine,0,1.0,CC(CN(C)C)OC(C)(c1ccccc1)c2ccc(Cl)cc2
393,acetylmethadol/levacetylmethadol/alphacetylmethadol/betacetylmethadol,1,1.0,C2=C(C(C1=CC=CC=C1)(C(OC(=O)C)CC)CC(N(C)C)C)C=CC=C2
394,alphamethadol,1,1.0,[C@H](C(C1=CC=CC=C1)(C2=CC=CC=C2)C[C@H](N(C)C)C)(CC)O
395,captodiame,1,1.0,C1=CC(=CC=C1C(C2=CC=CC=C2)SCCN(C)C)SCCCC
396,diphoxazide,1,1.0,C2=C(C(C1=CC=CC=C1)(CC(NNC(C)=O)=O)O)C=CC=C2
397,hexapradol,1,1.0,C2=C(C(C1=CC=CC=C1)(C(CCCCC)N)O)C=CC=C2
398,modafinil,1,1.0,C2=C(C(C1=CC=CC=C1)[S](CC(N)=O)=O)C=CC=C2
399,tofenacin,1,1.0,C2=C(C(C1=CC=CC=C1)OCCNC)C(=CC=C2)C
400,betamethadol,1,1.0,C2=C(C(CC(N(C)C)C)(C(CC)O)C1=CC=CC=C1)C=CC=C2
401,bifemelane,1,1.0,[H+].C2=C(CC1=CC=CC=C1)C(=CC=C2)OCCCCNC.[Cl-]
402,bromodiphenhydramine(bromazine),1,1.0,C2=C(C(OCCN(C)C)C1=CC=CC=C1)C=CC(=C2)Br
403,bufenadrine,1,1.0,C2=C(C(C1=CC=CC=C1)OCCN(C)C)C(=CC=C2)C(C)(C)C
404,chlorphenoxamine,1,1.0,C2=C(C(C1=CC=CC=C1)(OCCN(C)C)C)C=CC(=C2)Cl
405,clemeprol,1,1.0,C1=CC=CC(=C1)C(C(CN(C)C)O)C2=CC=C(C=C2)Cl
406,isomethadone,1,1.0,C1=CC=CC=C1C(C2=CC=CC=C2)(C(CN(C)C)C)C(CC)=O
407,methadone(levomethadone),1,1.0,C1=CC=CC=C1C(C2=CC=CC=C2)(C(CC)=O)CC(N(C)C)C
408,normethadone,1,1.0,C2=C(C(C1=CC=CC=C1)(CCN(C)C)C(CC)=O)C=CC=C2
409,Pentobarbital,1,1.0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
410,secobarbital,1,1.0,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
411,allobarbital,1,1.0,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
412,amobarbital,1,1.0,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
413,Methohexital,1,1.0,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O
414,butabarbital,1,1.0,CCC(C)C1(CC)C(=O)NC(=O)NC1=O
415,aprobarbital,1,1.0,C(C1(C(NC(=O)NC1=O)=O)C(C)C)C=C
416,barbital,1,1.0,C(C1(C(NC(=O)NC1=O)=O)CC)C
417,carbubarb,1,1.0,C(C1(C(NC(=O)NC1=O)=O)CCCC)COC(N)=O
418,metharbital,1,1.0,C(C1(C(NC(N(C1=O)C)=O)=O)CC)C
419,proxibarbal,1,1.0,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)O
420,tetrabarbital,1,1.0,C(C1(C(CCC)CC)C(NC(=O)NC1=O)=O)C
421,brallobarbital,1,1.0,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(=C)Br
422,butalbital,1,1.0,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)C
423,nealbarbital,1,1.0,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)(C)C
424,talbutal,1,1.0,C(C(C)C1(CC=C)C(=O)NC(NC1=O)=O)C
425,vinbarbital,1,1.0,C(C1(C(NC(=O)NC1=O)=O)C(=C/CC)/C)C
426,vinylbital,1,1.0,C(C(C1(C(NC(=O)NC1=O)=O)C=C)C)CC
427,GR85571,1,1.0,c1(cc(c(cc1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CN(CC1)C(=O)C)=O
428,GR89696,1,1.0,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OC)CN1CCCC1)=O
429,GR89696_et,1,1.0,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OCC)CN1CCCC1)=O
430,GR89696_pr,1,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)OCCC)CN2CCCC2)=O)cc(c(cc1)Cl)Cl
431,GR94839,0,1.0,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](CN(C(=O)C)CC1)C[N@@]1C[C@H](O)CC1
432,GR94839_A,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(C(F)(F)F)cc1
433,GR94839_B,0,1.0,c1(ccc(cc1)SC)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O
434,GR94839_C,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(cc(c1)F)F
435,GR94839_D,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(ccc1)OC
436,GR94839_E,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(N(=O)=O)cc1
437,GR94839_F,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(OC)cc1
438,GR94839_G,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)cc(ccc1)N(=O)=O
439,GR94839_H,0,1.0,c1(ccccc1)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O
440,GR94839_I,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc([S@](=O)C)cc1
441,GR94839_L,0,1.0,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(S(=O)(=O)C)cc1
442,Sankyo,1,1.0,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@@](C)CC1)CN1CCCC1
443,SB205563,0,1.0,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](C[N@@]2C[C@@H](CC2)O)C[N@](CC1)CCO)=O
444,12,0,1.0,CCNC(=NC#N)NCCSCc1c(cccn1)Br
445,Y-G 15,1,1.0,n(ccc1)c(c1)CCN(C)C
446,Y-G 14,1,1.0,n(ccc1)c(c1)CCNC
447,Ethionamide,1,1.0,CCc1cc(ccn1)C(N)=S
448,isoniazid,0,1.0,NNC(=O)c1ccncc1
449,Nicotinyl alcohol,0,1.0,OCc1cccnc1
450,pirbuterol,0,1.0,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
451,Y-G14,1,1.0,c1c(nccc1)CCNC
452,Y-G15,1,1.0,c1c(nccc1)CCN(C)C
453,5-66,1,1.0,c1cc(CCNC)ncc1
454,5-67,1,1.0,c1cc(CCN(C)C)ncc1
455,tamitinol,1,1.0,CCNCc1c(O)c(C)ncc1CSC
456,nicotinamide,1,1.0,C(C1=CN=CC=C1)(=O)N
457,nikethamide,1,1.0,C1=CC=NC=C1C(N(CC)CC)=O
458,tamitinol,1,1.0,C1=C(C(=C(O)C(=N1)C)CNCC)CSC
459,iproniazid,1,1.0,C1=CN=CC=C1C(NNC(C)C)=O
460,acrocinonide,1,1.0,[C@]12(OC(O[C@@H]1CC3C2(CC(O)C4(F)C3CCC5=CC(=O)C=CC45C)C)C=C)C(=O)CO
461,amcinafal,1,1.0,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(CC)CC)C(=O)CO)(C[C@H](O)[C@@]4(F)C3CCC5=CC(=O)C=CC45C)C
462,desonide,1,1.0,[C@]12(OC(O[C@@H]1C[C@@H]3C2(CC(O)[C@H]4C3CCC5=CC(=O)C=CC45C)C)(C)C)C(=O)CO
463,flucloronide(fluclorolone-acetonide),1,1.0,[C@@]23(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C5C(CC3Cl)([C@]4(C(=O)CO)OC(O[C@@H]4C5)(C)C)C)C
464,flumoxonide,1,1.0,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)C(OC)OC
465,fluocinonide,1,1.0,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C)=O)=O
466,itrocinonide,1,1.0,[C@]34([C@H]([C@H]2C(F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5O[C@H](O[C@@]45C(O[C@@H](OC(OCC)=O)C)=O)CCC)C
467,tralonide,1,1.0,[C@]12(OC(O[C@@H]1CC3C2(C[C@H](Cl)[C@@]4(Cl)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)CF
468,triclonide,1,1.0,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)CCl)(C[C@H](Cl)[C@@]4(Cl)C3C[C@H](F)C5=CC(=O)C=CC45C)C
469,budesonide,1,1.0,[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)C[C@H]4OC(O5)CCC)C)C(CO)=O
470,flunisolide-acetate,1,1.0,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@H]4C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)COC(=O)C
471,fluocinolone-acetonide,1,1.0,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O
472,procinonide,1,1.0,[C@@]23(F)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C5C(CC3O)([C@]4(C(=O)COC(=O)CC)OC(O[C@@H]4C5)(C)C)C)C
