,X,y,w,ids
674,CHEMBL1950854,1.45,1.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(OC)cc2)C1)C(C)(C)C
675,CHEMBL1950858,0.77,1.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(O)cc2)C1)C(C)(C)C
676,CHEMBL1950856,2.92,1.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Br)cc2)C1)C(C)(C)C
677,CHEMBL1950857,2.05,1.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C)cc2)C1)C(C)(C)C
678,CHEMBL1950859,1.54,1.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)[N+](=O)[O-])C1)C(C)(C)C
679,CHEMBL1950853,1.47,1.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C
680,CHEMBL1950852,1.61,1.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2OC)C1)C(C)(C)C
681,CHEMBL1288221,2.94,1.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)c(Cl)c4
682,CHEMBL1287892,2.17,1.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)c(F)c4
683,CHEMBL1288164,2.01,1.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)cc4
684,CHEMBL1231626,2.78,1.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)cc4
685,CHEMBL1288102,1.97,1.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)cc4F
686,CHEMBL1288009,1.82,1.0,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2
687,CHEMBL1287979,1.82,1.0,COc1cccc(c1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2
688,CHEMBL1288278,0.28,1.0,NC(=O)c1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2
689,CHEMBL1288103,2.76,1.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)c(F)c4
690,CHEMBL247367,2.33,1.0,Clc1cccc2cn[nH]c12
691,CHEMBL247366,2.3,1.0,Fc1ccc2cn[nH]c2c1
692,CHEMBL1980161,1.7,1.0,Nc1n[nH]c2c(Cl)cccc12
693,CHEMBL246746,2.44,1.0,Clc1ccc2[nH]ncc2c1
694,CHEMBL165372,2.2,1.0,[O-][N+](=O)c1ccc2[nH]ncc2c1
695,CHEMBL86795,1.9,1.0,c1ccc2[nH]ncc2c1
696,CHEMBL246533,2.5,1.0,Clc1cccc2[nH]ncc12
697,CHEMBL594707,0.52,1.0,Nc1ccc2cn[nH]c2c1
698,CHEMBL15932,2.1,1.0,COc1cccc2[nH]ncc12
699,CHEMBL1224139,2.14,1.0,NC(=O)c1cc(F)cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
700,CHEMBL1224140,2.08,1.0,Cc1cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cc(c1)C(=O)N
701,CHEMBL1223873,1.61,1.0,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
702,CHEMBL1224286,1.93,1.0,CNC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
703,CHEMBL1224216,2.1,1.0,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c(F)c1
704,CHEMBL1224215,2.23,1.0,Cc1cc(ccc1O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)C(=O)N
705,CHEMBL1224288,2.3,1.0,Oc1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
706,CHEMBL1224142,1.6,1.0,Cc1c(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cccc1C(=O)N
707,CHEMBL1223951,1.76,1.0,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1
708,CHEMBL1916269,0.36,1.0,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c2ccc(C)cc2
709,CHEMBL1934268,0.95,1.0,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2
710,CHEMBL1934270,1.84,1.0,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)C(C)(C)C)C(C)(C)C
711,CHEMBL1934271,1.88,1.0,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2
712,CHEMBL1934417,0.78,1.0,COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2
713,CHEMBL1934269,0.93,1.0,C[C@H](NC(=O)c1c(C)nn(CC(F)(F)F)c1NS(=O)(=O)c2ccc(C)cc2)C(C)(C)C
714,CHEMBL1934267,0.97,1.0,CC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2
715,CHEMBL1934266,0.92,1.0,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c2ccc(C)cc2
716,CHEMBL1934416,0.61,1.0,COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2
717,CHEMBL484901,-1.17,1.0,NC(Cc1c[nH]c2ccccc12)C(=O)O
718,CHEMBL500,-0.12,1.0,CC(C)NCC(O)COc1cccc2[nH]ccc12
719,CHEMBL292303,-0.92,1.0,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
720,CHEMBL1560828,1.95,1.0,CCc1cccc2c(cn(CC(=O)NCCOC)c12)C#N
721,CHEMBL128,-0.96,1.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
722,CHEMBL1892245,-1.31,1.0,OC(=O)CSc1c[nH]c2ccccc12
723,CHEMBL555013,3.28,1.0,Clc1ccc2[nH]ccc2c1
724,CHEMBL1630742,0.6,1.0,NCCCCCc1c[nH]c2ccc(F)cc12
725,CHEMBL54976,-1.08,1.0,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
726,CHEMBL1824606,3.85,1.0,Fc1ccccc1COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc4ccccc4
727,CHEMBL1824608,3.67,1.0,Fc1cccc(COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc4ccccc4)c1
728,CHEMBL1824371,3.15,1.0,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(F)c4)c1
729,CHEMBL1824373,2.41,1.0,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(c4)C#N)c1
730,CHEMBL1824369,2.34,1.0,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N)c1
731,CHEMBL1824364,3.2,1.0,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccc(F)cc4)c1
732,CHEMBL1824363,3.07,1.0,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1
733,CHEMBL1824605,2.66,1.0,O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N
734,CHEMBL1762521,3.47,1.0,CN(c1ccccc1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2
735,CHEMBL1762527,3.18,1.0,COc1ccc(C)c(c1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2
736,CHEMBL1762530,2.94,1.0,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
737,CHEMBL1762529,3.0,1.0,COc1cc(CO)cc(c1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2
738,CHEMBL1762528,2.6,1.0,CN(c1cccc(CO)c1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2
739,CHEMBL1762548,3.9,1.0,CC(C)N(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
740,CHEMBL1762547,3.8,1.0,CCN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
741,CHEMBL1762549,2.8,1.0,COCCN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
742,CHEMBL365472,3.1,1.0,CC(C)Oc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C
743,CHEMBL184347,3.49,1.0,COc1ccc(cc1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2Br
744,CHEMBL186542,2.54,1.0,COc1cc(cc(OC)c1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C
745,CHEMBL184011,3.17,1.0,COc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C
746,CHEMBL186526,2.65,1.0,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2
747,CHEMBL413558,3.12,1.0,COc1ccc(cc1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C
748,CHEMBL184189,2.74,1.0,COCCOc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C
749,CHEMBL183843,3.67,1.0,COc1ccc(cc1OC)C(=O)Nc2cccc(NC(=O)c3cccc(c3)N(C)C)c2
750,CHEMBL1829409,1.39,1.0,CCC(N(CCCN)C(=O)c1ccc(OC)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4
751,CHEMBL1829249,2.32,1.0,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccc(Cl)cc4
752,CHEMBL1829442,4.14,1.0,CCC(NC(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4
753,CHEMBL1829270,1.38,1.0,CCC(N(CCCN)C(=O)c1ccccc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4
754,CHEMBL1829408,2.72,1.0,CCC(N(CCCN)C(=O)c1ccc(cc1)C(C)C)C2=Nc3ccsc3C(=O)N2Cc4ccccc4
755,CHEMBL1829250,1.69,1.0,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccc(C)cc4
756,CHEMBL1829251,2.15,1.0,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccc(OC)cc4
757,CHEMBL1829246,1.81,1.0,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4
758,CHEMBL1258188,3.31,1.0,COc1ccc(cc1)C2=C(C)c3ccc(OC)cc3OC2=O
759,CHEMBL1915315,2.9,1.0,Oc1ccc(cc1)C2=Cc3ccc(O)cc3OC2=O
760,CHEMBL467028,3.12,1.0,Oc1ccc2OC(=O)C(=Cc2c1)c3ccccc3
761,CHEMBL510349,3.22,1.0,O=C1Oc2ccccc2C=C1c3ccccc3
762,CHEMBL486894,2.9,1.0,Oc1ccc(cc1)C2=Cc3cc(O)ccc3OC2=O
763,CHEMBL71271,3.0,1.0,Oc1ccc(cc1)C2=Cc3ccccc3OC2=O
764,CHEMBL1777848,2.8,1.0,Oc1ccc(cc1)C2=Cc3cccc(O)c3OC2=O
765,CHEMBL1255978,2.8,1.0,CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3
766,CHEMBL514384,2.75,1.0,COCCS(=O)(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2
767,CHEMBL477785,2.52,1.0,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCN(C)C)n2
768,CHEMBL477568,2.39,1.0,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)C)n2
769,CHEMBL478241,3.31,1.0,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CN(C)C)n2
770,CHEMBL476993,2.19,1.0,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)ncc2F
771,CHEMBL515311,2.15,1.0,C[C@H](O)C(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2
772,CHEMBL477786,1.69,1.0,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)n2
773,CHEMBL477567,2.57,1.0,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)C)n2
774,CHEMBL100675,2.16,1.0,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C)ccc3Cl)ncn2)cc1
775,CHEMBL101119,2.1,1.0,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#N)c3cc(Cl)ccc3Cl)cc1
776,CHEMBL100945,2.8,1.0,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#C)c3cc(Cl)ccc3Cl)cc1
777,CHEMBL421583,2.24,1.0,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CC#N)c3ccc(C)cc3Br)cc1
778,CHEMBL322640,2.6,1.0,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1
779,CHEMBL317281,1.48,1.0,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1
780,CHEMBL317378,2.1,1.0,CN(C)CC(O)COc1ccc(Nc2cc(ncn2)N(CCC#N)c3cc(Cl)ccc3Cl)cc1
781,CHEMBL101779,1.5,1.0,COc1ccc(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)cc1
782,CHEMBL1689110,0.4,1.0,OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F
783,CHEMBL1689134,0.54,1.0,C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c3ccccc3
784,CHEMBL1689124,1.02,1.0,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3
785,CHEMBL1689123,0.44,1.0,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3
786,CHEMBL1689109,0.49,1.0,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3
787,CHEMBL1689117,0.99,1.0,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccc(F)cc3
788,CHEMBL1689122,0.69,1.0,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3
789,CHEMBL1689118,0.31,1.0,CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3
790,CHEMBL111955,1.77,1.0,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)C)C(=O)C(F)(F)F
791,CHEMBL109396,1.17,1.0,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)N)C(=O)C(F)(F)F
792,CHEMBL66520,1.84,1.0,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC=O)C(=O)C(F)(F)F
793,CHEMBL325870,2.37,1.0,CCNC1=CC=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccccc2
794,CHEMBL323443,1.01,1.0,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)C(F)(F)F)C(=O)C(F)(F)F
795,CHEMBL13923,1.74,1.0,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)N)C(=O)C(F)(F)F
796,CHEMBL418841,1.78,1.0,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)C)C(=O)C(F)(F)F
797,CHEMBL279250,1.79,1.0,CNS(=O)(=O)NC1=CC=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccccc2
798,CHEMBL235191,0.82,1.0,CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N
799,CHEMBL151592,1.09,1.0,Cc1cccc(C(=O)N)c1NC(=O)c2ccccc2
800,CHEMBL333685,1.5,1.0,Oc1ccc(NC(=O)c2ccc(O)cc2)cc1
801,CHEMBL1892375,2.9,1.0,Oc1ccc(Cl)cc1C(=O)Nc2ccccc2
802,CHEMBL115523,2.8,1.0,O=C(Nc1ccccc1)c2ccccc2
803,CHEMBL2313078,3.6,1.0,Oc1ccc(Cl)cc1C(=O)Nc2ccc(F)cc2F
804,CHEMBL2005730,3.2,1.0,COC(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1
805,CHEMBL229948,2.49,1.0,Oc1ccccc1NC(=O)c2cc(ccc2Cl)[N+](=O)[O-]
806,CHEMBL2178942,1.3,1.0,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(F)c2
807,CHEMBL2178954,1.0,1.0,Cc1ncc(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3
808,CHEMBL2178950,0.22,1.0,Cc1ncc(nc1c2ccc(cc2)[C@@H]3CC[C@H](CC3)C(=O)O)C(=O)N
809,CHEMBL2178935,2.7,1.0,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)N)CC3
810,CHEMBL2178945,1.2,1.0,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@H](CC(=O)O)CC3)c(F)c2
811,CHEMBL2178946,1.7,1.0,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@H](CC(=O)O)CC3)c(Cl)c2
812,CHEMBL2178941,1.6,1.0,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CCC(=O)O)CC3
813,CHEMBL2178943,1.8,1.0,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(Cl)c2
814,CHEMBL1689126,0.18,1.0,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccccc3
815,CHEMBL1689136,1.52,1.0,C[C@H]1CN(Cc2cc(Cl)ccc2CCC(=O)O)CCN1C(=O)Cc3ccccc3
816,CHEMBL1689133,1.66,1.0,C[C@H](Oc1ccc(Cl)cc1CN2CCN([C@@H](C)C2)C(=O)Cc3ccc(Cl)cc3)C(=O)O
817,CHEMBL1689128,1.21,1.0,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3
818,CHEMBL1689129,1.1,1.0,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccccc3Cl
819,CHEMBL1689125,0.7,1.0,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)C[C@H](C)N1C(=O)Cc3ccccc3
820,CHEMBL1689135,1.66,1.0,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3
821,CHEMBL1689130,0.78,1.0,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3cccc(Cl)c3
822,CHEMBL1652588,3.16,1.0,Cn1cncc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56
823,CHEMBL2087854,3.59,1.0,CC(C#C)N1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C
824,CHEMBL2087853,4.02,1.0,CC(C)N1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O
825,CHEMBL2087846,2.55,1.0,Cn1cncc1c2c3C(=O)N(CC#CCO)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56
826,CHEMBL2087848,3.61,1.0,CC#CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C
827,CHEMBL2087620,2.69,1.0,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O
828,CHEMBL2087850,2.87,1.0,CCN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O
829,CHEMBL2087847,3.62,1.0,Cn1cncc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56
830,CHEMBL2349312,4.3,1.0,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc3NC(=O)Sc13
831,CHEMBL2349334,3.22,1.0,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13
832,CHEMBL2349318,3.7,1.0,CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(c2)C#N)nc3NC(=O)Sc13
833,CHEMBL402986,2.86,1.0,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13
834,CHEMBL2349321,4.2,1.0,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13
835,CHEMBL403225,3.53,1.0,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc3NC(=O)Sc13
836,CHEMBL271012,3.0,1.0,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc3NC(=O)Sc13
837,CHEMBL1951916,1.93,1.0,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cc(C)cc(C)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
838,CHEMBL1951918,1.9,1.0,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(c3)C(F)(F)F)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
839,CHEMBL1951907,1.63,1.0,CCN(C1CCN(CCC(C2CCN(CC2)S(=O)(=O)CC)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
840,CHEMBL1951908,3.39,1.0,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
841,CHEMBL1951912,1.44,1.0,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
842,CHEMBL1952100,2.6,1.0,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cc(Cl)cc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
843,CHEMBL1951906,1.05,1.0,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
844,CHEMBL73243,3.41,1.0,COCCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
845,CHEMBL70824,2.16,1.0,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
846,CHEMBL71044,1.9,1.0,CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
847,CHEMBL73189,2.7,1.0,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3
848,CHEMBL73303,2.7,1.0,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
849,CHEMBL72548,2.7,1.0,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
850,CHEMBL1809057,3.1,1.0,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(CO)CO
851,CHEMBL340450,1.66,1.0,COc1ccc2c(c1)cc(C(=O)O)n2Cc3ccc(Cl)c(Cl)c3
852,CHEMBL149434,2.1,1.0,CCc1c(C(=O)C(=O)N)c2c(OCC(=O)N)cccc2n1Cc3ccccc3
853,CHEMBL339670,1.26,1.0,OC(=O)c1c(C#N)c2ccccc2n1Cc3ccc(Cl)c(Cl)c3
854,CHEMBL336399,0.78,1.0,OC(=O)c1cc2ccccc2n1Cc3ccccc3
855,CHEMBL1775161,1.19,1.0,OC(=O)c1cn(Cc2ccccc2)c3ccccc13
856,CHEMBL339851,3.07,1.0,OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)C(F)(F)F
857,CHEMBL130936,1.79,1.0,OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)[N+](=O)[O-]
858,CHEMBL1303766,-0.2,1.0,CCN(CC)c1ccc2C=C(C(=O)O)C(=O)Oc2c1
859,CHEMBL379350,2.0,1.0,CCN(CC)c1ccc2C=C(C(=O)C)C(=O)Oc2c1
860,CHEMBL1350196,-0.7,1.0,CC1=C(CCC(=O)O)C(=O)Oc2cc(O)ccc12
861,CHEMBL190458,-0.3,1.0,CC1=C(CCC(=O)O)C(=O)Oc2c(C)c(O)ccc12
862,CHEMBL155103,1.2,1.0,CCOC(=O)C1=Cc2ccc(O)cc2OC1=O
863,CHEMBL191528,2.2,1.0,CCOc1ccc2C=CC(=O)Oc2c1
864,CHEMBL153064,0.87,1.0,CC(=O)C1=Cc2ccc(O)cc2OC1=O
865,CHEMBL1576727,2.92,1.0,COc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)cc3
866,CHEMBL1163879,2.92,1.0,COc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3
867,CHEMBL1347379,3.79,1.0,Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3
868,CHEMBL1164374,2.9,1.0,Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)cc3
869,CHEMBL1545637,3.49,1.0,Fc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3
870,CHEMBL1164070,3.4,1.0,Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3
871,CHEMBL1576801,3.43,1.0,Cc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(C)cc3
872,CHEMBL1683036,2.36,1.0,COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4
873,CHEMBL1683033,1.99,1.0,CCOc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4
